timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed
1750308037.980695,2025-06-18 23:40:37.980,0.0,0.0,0.0,41.050000000000004
1750308037.994505,2025-06-18 23:40:37.994,0.0,0.0,0.0,38.96
1750308038.0069509,2025-06-18 23:40:38.006,0.0,0.0,0.0,41.15
1750308038.019541,2025-06-18 23:40:38.019,0.0,0.0,0.0,40.27
1750308038.0320692,2025-06-18 23:40:38.032,0.0,0.0,0.0,39.42
1750308038.0458162,2025-06-18 23:40:38.045,0.0,0.0,0.0,38.75
1750308038.059562,2025-06-18 23:40:38.059,0.0,0.0,0.0,38.85
1750308038.073311,2025-06-18 23:40:38.073,0.0,0.0,0.0,39.18
1750308038.085669,2025-06-18 23:40:38.085,0.0,0.0,0.0,41.69
1750308038.098492,2025-06-18 23:40:38.098,0.0,0.0,0.0,38.99
1750308038.1104221,2025-06-18 23:40:38.110,0.0,0.0,0.0,39.71
1750308038.1228008,2025-06-18 23:40:38.122,0.0,0.0,0.0,40.09
1750308038.135825,2025-06-18 23:40:38.135,0.0,0.0,0.0,41.47
1750308038.1496289,2025-06-18 23:40:38.149,0.0,0.0,0.0,42.4
1750308038.162706,2025-06-18 23:40:38.162,0.0,0.0,0.0,39.88
1750308038.176474,2025-06-18 23:40:38.176,0.0,0.0,0.0,41.57
1750308038.190273,2025-06-18 23:40:38.190,0.0,0.0,0.0,38.97
1750308038.204117,2025-06-18 23:40:38.204,0.0,0.0,0.0,42.31
1750308038.217964,2025-06-18 23:40:38.217,0.0,0.0,0.0,39.46
1750308038.2305331,2025-06-18 23:40:38.230,0.0,0.0,0.0,40.83
1750308038.244284,2025-06-18 23:40:38.244,0.0,0.0,0.0,42.04
1750308038.258102,2025-06-18 23:40:38.258,0.0,0.0,0.0,42.17
1750308038.2714949,2025-06-18 23:40:38.271,0.0,0.0,0.0,39.13
1750308038.285265,2025-06-18 23:40:38.285,0.0,0.0,0.0,40.92
1750308038.297257,2025-06-18 23:40:38.297,0.0,0.0,0.0,38.9
1750308038.3086321,2025-06-18 23:40:38.308,0.0,0.0,0.0,41.01
1750308038.320062,2025-06-18 23:40:38.320,0.0,0.0,0.0,40.96
1750308038.333857,2025-06-18 23:40:38.333,0.0,0.0,0.0,41.9
1750308038.345522,2025-06-18 23:40:38.345,0.0,0.0,0.0,40.61
1750308038.3593228,2025-06-18 23:40:38.359,0.0,0.0,0.0,41.19
1750308038.373081,2025-06-18 23:40:38.373,0.0,0.0,0.0,40.13
1750308038.38739,2025-06-18 23:40:38.387,0.0,0.0,0.0,39.34
1750308038.4067981,2025-06-18 23:40:38.406,0.0,0.0,0.0,40.9
1750308038.418936,2025-06-18 23:40:38.418,0.0,0.0,0.0,42.04
1750308038.431715,2025-06-18 23:40:38.431,0.0,0.0,0.0,40.49
1750308038.4453068,2025-06-18 23:40:38.445,0.0,0.0,0.0,41.550000000000004
1750308038.464074,2025-06-18 23:40:38.464,0.0,0.0,0.0,40.11
1750308038.4770958,2025-06-18 23:40:38.477,0.0,0.0,0.0,39.51
1750308038.489134,2025-06-18 23:40:38.489,0.0,0.0,0.0,43.01
1750308038.503076,2025-06-18 23:40:38.503,0.0,0.0,0.0,42.08
1750308038.523366,2025-06-18 23:40:38.523,0.0,0.0,0.0,42.51
1750308038.5390542,2025-06-18 23:40:38.539,0.0,0.0,0.0,42.06
1750308038.568652,2025-06-18 23:40:38.568,0.0,0.0,0.0,42.95
1750308038.585099,2025-06-18 23:40:38.585,0.0,0.0,0.0,39.58
1750308038.599914,2025-06-18 23:40:38.599,0.0,0.0,0.0,41.4
1750308038.6115258,2025-06-18 23:40:38.611,0.0,0.0,0.0,39.6
1750308038.625458,2025-06-18 23:40:38.625,0.0,0.0,0.0,41.910000000000004
1750308038.642161,2025-06-18 23:40:38.642,0.0,0.0,0.0,40.94
1750308038.656408,2025-06-18 23:40:38.656,0.0,0.0,0.0,41.12
1750308038.670313,2025-06-18 23:40:38.670,0.0,0.0,0.0,39.730000000000004
1750308038.6841059,2025-06-18 23:40:38.684,0.0,0.0,0.0,42.75
1750308038.702069,2025-06-18 23:40:38.702,0.0,0.0,0.0,43.26
1750308038.71546,2025-06-18 23:40:38.715,0.0,0.0,0.0,41.53
1750308038.7272651,2025-06-18 23:40:38.727,0.0,0.0,0.0,39.660000000000004
1750308038.741067,2025-06-18 23:40:38.741,0.0,0.0,0.0,41.160000000000004
1750308038.754828,2025-06-18 23:40:38.754,0.0,0.0,0.0,41.93
1750308038.768557,2025-06-18 23:40:38.768,0.0,0.0,0.0,40.24
1750308038.781162,2025-06-18 23:40:38.781,0.0,0.0,0.0,40.63
1750308038.795007,2025-06-18 23:40:38.795,0.0,0.0,0.0,39.92
1750308038.808776,2025-06-18 23:40:38.808,0.0,0.0,0.0,40.84
1750308038.822554,2025-06-18 23:40:38.822,0.0,0.0,0.0,40.82
1750308038.836318,2025-06-18 23:40:38.836,0.0,0.0,0.0,40.93
1750308038.847664,2025-06-18 23:40:38.847,0.0,0.0,0.0,41.63
1750308038.860405,2025-06-18 23:40:38.860,0.0,0.0,0.0,41.97
1750308038.874157,2025-06-18 23:40:38.874,0.0,0.0,0.0,41.38
1750308038.887878,2025-06-18 23:40:38.887,0.0,0.0,0.0,41.93
1750308038.901608,2025-06-18 23:40:38.901,0.0,0.0,0.0,41.59
1750308038.9153368,2025-06-18 23:40:38.915,0.0,0.0,0.0,40.63
1750308038.9291468,2025-06-18 23:40:38.929,0.0,0.0,0.0,43.0
1750308038.943032,2025-06-18 23:40:38.943,0.0,0.0,0.0,42.88
1750308038.955331,2025-06-18 23:40:38.955,0.0,0.0,0.0,39.99
1750308038.9682949,2025-06-18 23:40:38.968,0.0,0.0,0.0,39.95
1750308038.980767,2025-06-18 23:40:38.980,0.0,0.0,0.0,42.410000000000004
1750308038.994587,2025-06-18 23:40:38.994,0.0,0.0,0.0,41.64
1750308039.008418,2025-06-18 23:40:39.008,0.0,0.0,0.0,42.160000000000004
1750308039.0223029,2025-06-18 23:40:39.022,0.0,0.0,0.0,40.71
1750308039.0356019,2025-06-18 23:40:39.035,0.0,0.0,0.0,42.68
1750308039.047688,2025-06-18 23:40:39.047,0.0,0.0,0.0,43.050000000000004
1750308039.061621,2025-06-18 23:40:39.061,0.0,0.0,0.0,43.63
1750308039.0756302,2025-06-18 23:40:39.075,0.0,0.0,0.0,42.86
1750308039.089561,2025-06-18 23:40:39.089,0.0,0.0,0.0,40.52
1750308039.1032991,2025-06-18 23:40:39.103,0.0,0.0,0.0,43.82
1750308039.115705,2025-06-18 23:40:39.115,0.0,0.0,0.0,42.04
1750308039.1294951,2025-06-18 23:40:39.129,0.0,0.0,0.0,40.660000000000004
1750308039.1427882,2025-06-18 23:40:39.142,0.0,0.0,0.0,43.980000000000004
1750308039.156898,2025-06-18 23:40:39.156,0.0,0.0,0.0,41.27
1750308039.170112,2025-06-18 23:40:39.170,0.0,0.0,0.0,44.02
1750308039.182534,2025-06-18 23:40:39.182,0.0,0.0,0.0,40.71
1750308039.194668,2025-06-18 23:40:39.194,0.0,0.0,0.0,41.96
1750308039.207124,2025-06-18 23:40:39.207,0.0,0.0,0.0,41.5
1750308039.219558,2025-06-18 23:40:39.219,0.0,0.0,0.0,43.74
1750308039.233387,2025-06-18 23:40:39.233,0.0,0.0,0.0,43.17
1750308039.247349,2025-06-18 23:40:39.247,0.0,0.0,0.0,41.38
1750308039.261354,2025-06-18 23:40:39.261,0.0,0.0,0.0,41.17
1750308039.274601,2025-06-18 23:40:39.274,0.0,0.0,0.0,42.35
1750308039.288575,2025-06-18 23:40:39.288,0.0,0.0,0.0,42.11
1750308039.301697,2025-06-18 23:40:39.301,0.0,0.0,0.0,42.660000000000004
1750308039.314372,2025-06-18 23:40:39.314,0.0,0.0,0.0,42.25
1750308039.3269892,2025-06-18 23:40:39.326,0.0,0.0,0.0,44.33
1750308039.341506,2025-06-18 23:40:39.341,0.0,0.0,0.0,42.19
1750308039.35299,2025-06-18 23:40:39.352,0.0,0.0,0.0,42.77
1750308039.365757,2025-06-18 23:40:39.365,0.0,0.0,0.0,42.03
1750308039.3795588,2025-06-18 23:40:39.379,0.0,0.0,0.0,43.6
1750308039.393406,2025-06-18 23:40:39.393,0.0,0.0,0.0,43.74
1750308039.40508,2025-06-18 23:40:39.405,0.0,0.0,0.0,44.34
1750308039.418508,2025-06-18 23:40:39.418,0.0,0.0,0.0,42.77
1750308039.431774,2025-06-18 23:40:39.431,0.0,0.0,0.0,40.95
1750308039.445798,2025-06-18 23:40:39.445,0.0,0.0,0.0,43.95
1750308039.458803,2025-06-18 23:40:39.458,0.0,0.0,0.0,44.480000000000004
1750308039.471998,2025-06-18 23:40:39.471,0.0,0.0,0.0,41.08
1750308039.483767,2025-06-18 23:40:39.483,0.0,0.0,0.0,42.04
1750308039.497081,2025-06-18 23:40:39.497,0.0,0.0,0.0,40.88
1750308039.5108778,2025-06-18 23:40:39.510,0.0,0.0,0.0,41.93
1750308039.523208,2025-06-18 23:40:39.523,0.0,0.0,0.0,43.49
1750308039.536756,2025-06-18 23:40:39.536,0.0,0.0,0.0,43.4
1750308039.549911,2025-06-18 23:40:39.549,0.0,0.0,0.0,44.14
1750308039.561814,2025-06-18 23:40:39.561,0.0,0.0,0.0,41.82
1750308039.575733,2025-06-18 23:40:39.575,0.0,0.0,0.0,40.92
1750308039.589532,2025-06-18 23:40:39.589,0.0,0.0,0.0,43.18
1750308039.603325,2025-06-18 23:40:39.603,0.0,0.0,0.0,43.6
1750308039.617095,2025-06-18 23:40:39.617,0.0,0.0,0.0,42.19
1750308039.628845,2025-06-18 23:40:39.628,0.0,0.0,0.0,42.050000000000004
1750308039.641155,2025-06-18 23:40:39.641,0.0,0.0,0.0,41.49
1750308039.6534379,2025-06-18 23:40:39.653,0.0,0.0,0.0,41.47
1750308039.665827,2025-06-18 23:40:39.665,0.0,0.0,0.0,41.59
1750308039.6794739,2025-06-18 23:40:39.679,0.0,0.0,0.0,44.01
1750308039.69179,2025-06-18 23:40:39.691,0.0,0.0,0.0,43.7
1750308039.711602,2025-06-18 23:40:39.711,0.0,0.0,0.0,44.45
1750308039.725387,2025-06-18 23:40:39.725,0.0,0.0,0.0,42.2
1750308039.738122,2025-06-18 23:40:39.738,0.0,0.0,0.0,41.31
1750308039.750549,2025-06-18 23:40:39.750,0.0,0.0,0.0,43.69
1750308039.764329,2025-06-18 23:40:39.764,0.0,0.0,0.0,41.21
1750308039.778115,2025-06-18 23:40:39.778,0.0,0.0,0.0,42.25
1750308039.791945,2025-06-18 23:40:39.791,0.0,0.0,0.0,44.13
1750308039.8057249,2025-06-18 23:40:39.805,0.0,0.0,0.0,44.87
1750308039.8195279,2025-06-18 23:40:39.819,0.0,0.0,0.0,42.93
1750308039.832236,2025-06-18 23:40:39.832,0.0,0.0,0.0,41.5
1750308039.844647,2025-06-18 23:40:39.844,0.0,0.0,0.0,43.08
1750308039.858419,2025-06-18 23:40:39.858,0.0,0.0,0.0,44.77
1750308039.8708758,2025-06-18 23:40:39.870,0.0,0.0,0.0,42.84
1750308039.88371,2025-06-18 23:40:39.883,0.0,0.0,0.0,41.9
1750308039.8977358,2025-06-18 23:40:39.897,0.0,0.0,0.0,41.36
1750308039.911123,2025-06-18 23:40:39.911,0.0,0.0,0.0,45.17
1750308039.924715,2025-06-18 23:40:39.924,0.0,0.0,0.0,41.96
1750308039.936919,2025-06-18 23:40:39.936,0.0,0.0,0.0,41.39
1750308039.9493382,2025-06-18 23:40:39.949,0.0,0.0,0.0,43.17
1750308039.963119,2025-06-18 23:40:39.963,0.0,0.0,0.0,43.34
1750308039.976911,2025-06-18 23:40:39.976,0.0,0.0,0.0,44.94
1750308039.989411,2025-06-18 23:40:39.989,0.0,0.0,0.0,43.49
1750308040.0032141,2025-06-18 23:40:40.003,0.0,0.0,0.0,44.87
1750308040.0170372,2025-06-18 23:40:40.017,0.0,0.0,0.0,44.300000000000004
1750308040.02948,2025-06-18 23:40:40.029,0.0,0.0,0.0,44.12
1750308040.043423,2025-06-18 23:40:40.043,0.0,0.0,0.0,42.42
1750308040.0572338,2025-06-18 23:40:40.057,0.0,0.0,0.0,42.07
1750308040.0710258,2025-06-18 23:40:40.071,0.0,0.0,0.0,44.19
1750308040.084845,2025-06-18 23:40:40.084,0.0,0.0,0.0,42.74
1750308040.0971782,2025-06-18 23:40:40.097,0.0,0.0,0.0,43.29
1750308040.110393,2025-06-18 23:40:40.110,0.0,0.0,0.0,43.36
1750308040.12269,2025-06-18 23:40:40.122,0.0,0.0,0.0,42.33
1750308040.136553,2025-06-18 23:40:40.136,0.0,0.0,0.0,42.980000000000004
1750308040.150306,2025-06-18 23:40:40.150,0.0,0.0,0.0,42.47
1750308040.164106,2025-06-18 23:40:40.164,0.0,0.0,0.0,45.63
1750308040.177012,2025-06-18 23:40:40.177,0.0,0.0,0.0,45.6
1750308040.19078,2025-06-18 23:40:40.190,0.0,0.0,0.0,42.25
1750308040.204556,2025-06-18 23:40:40.204,0.0,0.0,0.0,45.36
1750308040.218304,2025-06-18 23:40:40.218,0.0,0.0,0.0,42.82
1750308040.232061,2025-06-18 23:40:40.232,0.0,0.0,0.0,44.92
1750308040.2437382,2025-06-18 23:40:40.243,0.0,0.0,0.0,42.84
1750308040.25749,2025-06-18 23:40:40.257,0.0,0.0,0.0,42.21
1750308040.27121,2025-06-18 23:40:40.271,0.0,0.0,0.0,45.14
1750308040.2849522,2025-06-18 23:40:40.284,0.0,0.0,0.0,45.0
1750308040.2974458,2025-06-18 23:40:40.297,0.0,0.0,0.0,43.01
1750308040.310358,2025-06-18 23:40:40.310,0.0,0.0,0.0,45.74
1750308040.3241029,2025-06-18 23:40:40.324,0.0,0.0,0.0,45.89
1750308040.336421,2025-06-18 23:40:40.336,0.0,0.0,0.0,42.03
1750308040.350253,2025-06-18 23:40:40.350,0.0,0.0,0.0,45.13
1750308040.363046,2025-06-18 23:40:40.363,0.0,0.0,0.0,42.63
1750308040.376836,2025-06-18 23:40:40.376,0.0,0.0,0.0,44.6
1750308040.390628,2025-06-18 23:40:40.390,0.0,0.0,0.0,44.300000000000004
1750308040.402569,2025-06-18 23:40:40.402,0.0,0.0,0.0,42.04
1750308040.414817,2025-06-18 23:40:40.414,0.0,0.0,0.0,42.230000000000004
1750308040.4271302,2025-06-18 23:40:40.427,0.0,0.0,0.0,45.31
1750308040.440894,2025-06-18 23:40:40.440,0.0,0.0,0.0,42.18
1750308040.45332,2025-06-18 23:40:40.453,0.0,0.0,0.0,43.67
1750308040.467166,2025-06-18 23:40:40.467,0.0,0.0,0.0,44.06
1750308040.480226,2025-06-18 23:40:40.480,0.0,0.0,0.0,44.11
1750308040.492674,2025-06-18 23:40:40.492,0.0,0.0,0.0,43.15
1750308040.50646,2025-06-18 23:40:40.506,0.0,0.0,0.0,42.410000000000004
1750308040.520021,2025-06-18 23:40:40.520,0.0,0.0,0.0,44.58
1750308040.5338361,2025-06-18 23:40:40.533,0.0,0.0,0.0,42.82
1750308040.545341,2025-06-18 23:40:40.545,0.0,0.0,0.0,42.81
1750308040.5591621,2025-06-18 23:40:40.559,0.0,0.0,0.0,44.35
1750308040.5729458,2025-06-18 23:40:40.572,0.0,0.0,0.0,45.02
1750308040.586742,2025-06-18 23:40:40.586,0.0,0.0,0.0,44.63
1750308040.6005309,2025-06-18 23:40:40.600,0.0,0.0,0.0,43.93
1750308040.611896,2025-06-18 23:40:40.611,0.0,0.0,0.0,42.58
1750308040.625686,2025-06-18 23:40:40.625,0.0,0.0,0.0,45.17
1750308040.639461,2025-06-18 23:40:40.639,0.0,0.0,0.0,43.39
1750308040.65325,2025-06-18 23:40:40.653,0.0,0.0,0.0,43.86
1750308040.667083,2025-06-18 23:40:40.667,0.0,0.0,0.0,44.57
1750308040.679244,2025-06-18 23:40:40.679,0.0,0.0,0.0,44.65
1750308040.691808,2025-06-18 23:40:40.691,0.0,0.0,0.0,43.160000000000004
1750308040.7058501,2025-06-18 23:40:40.705,0.0,0.0,0.0,45.2
1750308040.7298381,2025-06-18 23:40:40.729,0.0,0.0,0.0,44.01
1750308040.7437031,2025-06-18 23:40:40.743,0.0,0.0,0.0,45.42
1750308040.7575722,2025-06-18 23:40:40.757,0.0,0.0,0.0,42.77
1750308040.76995,2025-06-18 23:40:40.769,0.0,0.0,0.0,44.44
1750308040.7837172,2025-06-18 23:40:40.783,0.0,0.0,0.0,43.730000000000004
1750308040.7964091,2025-06-18 23:40:40.796,0.0,0.0,0.0,44.42
1750308040.808573,2025-06-18 23:40:40.808,0.0,0.0,0.0,46.06
1750308040.8224158,2025-06-18 23:40:40.822,0.0,0.0,0.0,43.77
1750308040.836224,2025-06-18 23:40:40.836,0.0,0.0,0.0,43.2
1750308040.848164,2025-06-18 23:40:40.848,0.0,0.0,0.0,45.03
1750308040.860385,2025-06-18 23:40:40.860,0.0,0.0,0.0,45.230000000000004
1750308040.874196,2025-06-18 23:40:40.874,0.0,0.0,0.0,46.33
1750308040.887955,2025-06-18 23:40:40.887,0.0,0.0,0.0,46.34
1750308040.9017248,2025-06-18 23:40:40.901,0.0,0.0,0.0,43.04
1750308040.914151,2025-06-18 23:40:40.914,0.0,0.0,0.0,45.7
1750308040.9279842,2025-06-18 23:40:40.927,0.0,0.0,0.0,42.81
1750308040.9419909,2025-06-18 23:40:40.941,0.0,0.0,0.0,44.44
1750308040.953778,2025-06-18 23:40:40.953,0.0,0.0,0.0,46.78
1750308040.966984,2025-06-18 23:40:40.966,0.0,0.0,0.0,43.54
1750308040.9788501,2025-06-18 23:40:40.978,0.0,0.0,0.0,44.01
1750308040.9919648,2025-06-18 23:40:40.991,0.0,0.0,0.0,46.75
1750308041.0043871,2025-06-18 23:40:41.004,0.0,0.0,0.0,46.6
1750308041.018207,2025-06-18 23:40:41.018,0.0,0.0,0.0,43.44
1750308041.031884,2025-06-18 23:40:41.031,0.0,0.0,0.0,46.79
1750308041.045822,2025-06-18 23:40:41.045,0.0,0.0,0.0,46.050000000000004
1750308041.0593228,2025-06-18 23:40:41.059,0.0,0.0,0.0,45.46
1750308041.07366,2025-06-18 23:40:41.073,0.0,0.0,0.0,45.51
1750308041.087668,2025-06-18 23:40:41.087,0.0,0.0,0.0,43.67
1750308041.0992901,2025-06-18 23:40:41.099,0.0,0.0,0.0,43.7
1750308041.112952,2025-06-18 23:40:41.112,0.0,0.0,0.0,44.28
1750308041.127651,2025-06-18 23:40:41.127,0.0,0.0,0.0,45.68
1750308041.1401222,2025-06-18 23:40:41.140,0.0,0.0,0.0,43.6
1750308041.1538932,2025-06-18 23:40:41.153,0.0,0.0,0.0,44.11
1750308041.1677709,2025-06-18 23:40:41.167,0.0,0.0,0.0,45.410000000000004
1750308041.179608,2025-06-18 23:40:41.179,0.0,0.0,0.0,43.79
1750308041.192199,2025-06-18 23:40:41.192,0.0,0.0,0.0,44.33
1750308041.206,2025-06-18 23:40:41.206,0.0,0.0,0.0,47.050000000000004
1750308041.219779,2025-06-18 23:40:41.219,0.0,0.0,0.0,45.74
1750308041.2318919,2025-06-18 23:40:41.231,0.0,0.0,0.0,44.21
1750308041.245099,2025-06-18 23:40:41.245,0.0,0.0,0.0,46.95
1750308041.25903,2025-06-18 23:40:41.259,0.0,0.0,0.0,46.36
1750308041.272667,2025-06-18 23:40:41.272,0.0,0.0,0.0,44.480000000000004
1750308041.286488,2025-06-18 23:40:41.286,0.0,0.0,0.0,44.34
1750308041.2982762,2025-06-18 23:40:41.298,0.0,0.0,0.0,43.53
1750308041.3123012,2025-06-18 23:40:41.312,0.0,0.0,0.0,44.64
1750308041.325981,2025-06-18 23:40:41.325,0.0,0.0,0.0,46.03
1750308041.34004,2025-06-18 23:40:41.340,0.0,0.0,0.0,43.74
1750308041.351788,2025-06-18 23:40:41.351,0.0,0.0,0.0,43.660000000000004
1750308041.365969,2025-06-18 23:40:41.365,0.0,0.0,0.0,44.27
1750308041.3786082,2025-06-18 23:40:41.378,0.0,0.0,0.0,43.53
1750308041.391198,2025-06-18 23:40:41.391,0.0,0.0,0.0,45.81
1750308041.407326,2025-06-18 23:40:41.407,0.0,0.0,0.0,46.58
1750308041.420228,2025-06-18 23:40:41.420,0.0,0.0,0.0,46.21
1750308041.4349,2025-06-18 23:40:41.434,0.0,0.0,0.0,47.28
1750308041.449591,2025-06-18 23:40:41.449,0.0,0.0,0.0,45.480000000000004
1750308041.461975,2025-06-18 23:40:41.461,0.0,0.0,0.0,44.12
1750308041.4763992,2025-06-18 23:40:41.476,0.0,0.0,0.0,45.89
1750308041.49052,2025-06-18 23:40:41.490,0.0,0.0,0.0,46.06
1750308041.504406,2025-06-18 23:40:41.504,0.0,0.0,0.0,46.84
1750308041.518262,2025-06-18 23:40:41.518,0.0,0.0,0.0,46.69
1750308041.529762,2025-06-18 23:40:41.529,0.0,0.0,0.0,45.99
1750308041.543602,2025-06-18 23:40:41.543,0.0,0.0,0.0,45.18
1750308041.557878,2025-06-18 23:40:41.557,0.0,0.0,0.0,47.47
1750308041.57036,2025-06-18 23:40:41.570,0.0,0.0,0.0,44.14
1750308041.584148,2025-06-18 23:40:41.584,0.0,0.0,0.0,45.300000000000004
1750308041.596052,2025-06-18 23:40:41.596,0.0,0.0,0.0,44.160000000000004
1750308041.607811,2025-06-18 23:40:41.607,0.0,0.0,0.0,44.57
1750308041.619482,2025-06-18 23:40:41.619,0.0,0.0,0.0,44.01
1750308041.631082,2025-06-18 23:40:41.631,0.0,0.0,0.0,47.22
1750308041.6437562,2025-06-18 23:40:41.643,0.0,0.0,0.0,46.93
1750308041.657516,2025-06-18 23:40:41.657,0.0,0.0,0.0,44.43
1750308041.671268,2025-06-18 23:40:41.671,0.0,0.0,0.0,45.5
1750308041.685042,2025-06-18 23:40:41.685,0.0,0.0,0.0,47.06
1750308041.6988218,2025-06-18 23:40:41.698,0.0,0.0,0.0,46.050000000000004
1750308041.7104151,2025-06-18 23:40:41.710,0.0,0.0,0.0,43.85
1750308041.7242172,2025-06-18 23:40:41.724,0.0,0.0,0.0,46.52
1750308041.744853,2025-06-18 23:40:41.744,0.0,0.0,0.0,44.0
1750308041.758585,2025-06-18 23:40:41.758,0.0,0.0,0.0,45.410000000000004
1750308041.772338,2025-06-18 23:40:41.772,0.0,0.0,0.0,47.09
1750308041.786092,2025-06-18 23:40:41.786,0.0,0.0,0.0,46.21
1750308041.79982,2025-06-18 23:40:41.799,0.0,0.0,0.0,45.76
1750308041.813547,2025-06-18 23:40:41.813,0.0,0.0,0.0,47.03
1750308041.827332,2025-06-18 23:40:41.827,0.0,0.0,0.0,46.44
1750308041.841077,2025-06-18 23:40:41.841,0.0,0.0,0.0,43.96
1750308041.855246,2025-06-18 23:40:41.855,0.0,0.0,0.0,44.25
1750308041.869784,2025-06-18 23:40:41.869,0.0,0.0,0.0,46.43
1750308041.9187899,2025-06-18 23:40:41.918,0.0,0.0,0.0,46.24
1750308041.942914,2025-06-18 23:40:41.942,0.0,0.0,0.0,44.86
1750308041.9549,2025-06-18 23:40:41.954,0.0,0.0,0.0,45.6
1750308041.9668689,2025-06-18 23:40:41.966,0.0,0.0,0.0,45.51
1750308041.978587,2025-06-18 23:40:41.978,0.0,0.0,0.0,45.26
1750308041.9924889,2025-06-18 23:40:41.992,0.0,0.0,0.0,45.58
1750308042.006731,2025-06-18 23:40:42.006,0.0,0.0,0.0,44.96
1750308042.018889,2025-06-18 23:40:42.018,0.0,0.0,0.0,45.13
1750308042.036135,2025-06-18 23:40:42.036,0.0,0.0,0.0,46.01
1750308042.0507588,2025-06-18 23:40:42.050,0.0,0.0,0.0,47.0
1750308042.0647502,2025-06-18 23:40:42.064,0.0,0.0,0.0,45.19
1750308042.077137,2025-06-18 23:40:42.077,0.0,0.0,0.0,46.76
1750308042.111666,2025-06-18 23:40:42.111,0.0,0.0,0.0,47.82
1750308042.137593,2025-06-18 23:40:42.137,0.0,0.0,0.0,46.31
1750308042.2905998,2025-06-18 23:40:42.290,0.0,0.0,0.0,46.89
1750308042.361567,2025-06-18 23:40:42.361,0.0,0.0,0.0,44.92
1750308042.416519,2025-06-18 23:40:42.416,0.0,0.0,0.0,46.7
1750308042.4391758,2025-06-18 23:40:42.439,0.0,0.0,0.0,44.86
1750308042.462763,2025-06-18 23:40:42.462,0.0,0.0,0.0,44.79
1750308042.476778,2025-06-18 23:40:42.476,0.0,0.0,0.0,47.45
1750308042.490334,2025-06-18 23:40:42.490,0.0,0.0,0.0,46.09
1750308042.504312,2025-06-18 23:40:42.504,0.0,0.0,0.0,46.42
1750308042.517617,2025-06-18 23:40:42.517,0.0,0.0,0.0,44.76
1750308042.530729,2025-06-18 23:40:42.530,0.0,0.0,0.0,45.92
1750308042.543929,2025-06-18 23:40:42.543,0.0,0.0,0.0,44.97
1750308042.556648,2025-06-18 23:40:42.556,0.0,0.0,0.0,48.52
1750308042.5704992,2025-06-18 23:40:42.570,0.0,0.0,0.0,45.31
1750308042.584337,2025-06-18 23:40:42.584,0.0,0.0,0.0,46.62
1750308042.598196,2025-06-18 23:40:42.598,0.0,0.0,0.0,46.14
1750308042.6114151,2025-06-18 23:40:42.611,0.0,0.0,0.0,46.07
1750308042.625396,2025-06-18 23:40:42.625,0.0,0.0,0.0,47.730000000000004
1750308042.638551,2025-06-18 23:40:42.638,0.0,0.0,0.0,48.6
1750308042.6522171,2025-06-18 23:40:42.652,0.0,0.0,0.0,47.39
1750308042.664453,2025-06-18 23:40:42.664,0.0,0.0,0.0,47.85
1750308042.678384,2025-06-18 23:40:42.678,0.0,0.0,0.0,47.46
1750308042.6922932,2025-06-18 23:40:42.692,0.0,0.0,0.0,48.51
1750308042.704083,2025-06-18 23:40:42.704,0.0,0.0,0.0,45.86
1750308042.7177758,2025-06-18 23:40:42.717,0.0,0.0,0.0,47.25
1750308042.7318149,2025-06-18 23:40:42.731,0.0,0.0,0.0,45.660000000000004
1750308042.759702,2025-06-18 23:40:42.759,0.0,0.0,0.0,45.65
1750308042.773508,2025-06-18 23:40:42.773,0.0,0.0,0.0,48.17
1750308042.786963,2025-06-18 23:40:42.786,0.0,0.0,0.0,47.2
1750308042.80081,2025-06-18 23:40:42.800,0.0,0.0,0.0,48.33
1750308042.814868,2025-06-18 23:40:42.814,0.0,0.0,0.0,45.77
1750308042.828195,2025-06-18 23:40:42.828,0.0,0.0,0.0,45.99
1750308042.8465989,2025-06-18 23:40:42.846,0.0,0.0,0.0,48.97
1750308042.860682,2025-06-18 23:40:42.860,0.0,0.0,0.0,45.910000000000004
1750308042.874628,2025-06-18 23:40:42.874,0.0,0.0,0.0,49.04
1750308042.88609,2025-06-18 23:40:42.886,0.0,0.0,0.0,45.85
1750308042.8999119,2025-06-18 23:40:42.899,0.0,0.0,0.0,48.65
1750308042.924968,2025-06-18 23:40:42.924,0.0,0.0,0.0,48.25
1750308042.9450428,2025-06-18 23:40:42.945,0.0,0.0,0.0,47.46
1750308042.958726,2025-06-18 23:40:42.958,0.0,0.0,0.0,45.92
1750308042.9731798,2025-06-18 23:40:42.973,0.0,0.0,0.0,49.09
1750308042.994993,2025-06-18 23:40:42.994,0.0,0.0,0.0,45.480000000000004
1750308043.0079281,2025-06-18 23:40:43.007,0.0,0.0,0.0,48.27
1750308043.021454,2025-06-18 23:40:43.021,0.0,0.0,0.0,48.800000000000004
1750308043.037405,2025-06-18 23:40:43.037,0.0,0.0,0.0,45.77
1750308043.051239,2025-06-18 23:40:43.051,0.0,0.0,0.0,47.53
1750308043.0656261,2025-06-18 23:40:43.065,0.0,0.0,0.0,49.11
1750308043.0854452,2025-06-18 23:40:43.085,0.0,0.0,0.0,45.52
